#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_beira_baixa_adj;Beira Baixan;;Beira Baixer;;;;;;;;;;;x
c_beira_litoral;Beira Litoral;Beira Litoral;Beira Litoral;;Beira Litoral;;;;;;;;;x
c_beira_litoral_adj;Beira Litoralian;;Beira Litoraler;;;;;;;;;;;x
c_beirut;Beirut;Beirut;Beirut;;Beirut;;;;;;;;;x
c_beirut_adj;Beirutian;;beiruter;;;;;;;;;;;x
c_bejaia;Béjaïa;Béjaïa;Béjaïa;;Béjaïa;;;;;;;;;x
c_bejaia_adj;Béjaïan;;béjaïer;;;;;;;;;;;x
c_bekescsaba;Bekescsaba;Bekescsaba;Bekescsaba;;Bekescsaba;;;;;;;;;x
c_bekescsaba_adj;Bekescsaban;;bekescsaber;;;;;;;;;;;x
c_bela;Bela;Bela;Bela;;Bela;;;;;;;;;x
c_bela_adj;Belan;;beler;;;;;;;;;;;x
c_belfast;Belfast;Belfast;Belfast;;Belfast;;;;;;;;;x
c_belfast_adj;Belfastian;;belfaster;;;;;;;;;;;x
c_belgaum;Belgaum;Belgaum;Belgaum;;Belgaum;;;;;;;;;x
c_belgaum_adj;Belgaumian;;belgaumer;;;;;;;;;;;x
c_belgorod;Belgorod;Belgorod;Belgorod;;Belgorod;;;;;;;;;x
c_belgorod_adj;Belgorodian;;belgoroder;;;;;;;;;;;x
c_belozersk;Belozersk;Belozersk;Belozersk;;Belozersk;;;;;;;;;x
c_belozersk_adj;Belozerskian;;belozersker;;;;;;;;;;;x
c_benares;Benares;Benares;Benares;;Benares;;;;;;;;;x
c_benares_adj;Benaresian;;benareser;;;;;;;;;;;x
c_benghazi;Benghazi;Benghazi;Benghazi;;Benghazi;;;;;;;;;x
c_benghazi_adj;Benghazian;;benghazer;;;;;;;;;;;x
c_benin;Benin;Benin;Benin;;Benin;;;;;;;;;x
c_benin_adj;Beninian;;beniner;;;;;;;;;;;x
c_beograd;Beograd;Beograd;Beograd;;Beograd;;;;;;;;;x
c_beograd_adj;Beogradian;;beograder;;;;;;;;;;;x
c_beqaa;Beqaa;Beqaa;Beqaa;;Beqaa;;;;;;;;;x
c_beqaa_adj;Beqaan;;beqer;;;;;;;;;;;x
c_berezov;Berezov;Berezov;Berezov;;Berezov;;;;;;;;;x
c_berezov_adj;Berezovian;;berezover;;;;;;;;;;;x
c_bergamo;Bergamo;Bergamo;Bergamo;;Bergamo;;;;;;;;;x
c_bergamo_adj;Bergamian;;bergamer;;;;;;;;;;;x
c_bergen;Bergen;Bergen;Bergen;;Bergen;;;;;;;;;x
c_bergen_adj;Bergenian;;bergener;;;;;;;;;;;x
c_berlin;Berlin;Berlin;Berlin;;Berlin;;;;;;;;;x
c_berlin_adj;Berlinian;;berliner;;;;;;;;;;;x
c_bern;Bern;Bern;Bern;;Bern;;;;;;;;;x
c_bern_adj;Bernian;;berner;;;;;;;;;;;x
c_bertoua;Bertoua;Bertoua;Bertoua;;Bertoua;;;;;;;;;x
c_bertoua_adj;Bertouan;;berter;;;;;;;;;;;x
c_besancon;Besançon;Besançon;Besançon;;Besançon;;;;;;;;;x
c_besancon_adj;Besançonian;;besançoner;;;;;;;;;;;x
c_beyla;Beyla;Beyla;Beyla;;Beyla;;;;;;;;;x
c_beyla_adj;Beylan;;beyler;;;;;;;;;;;x
c_bhagalpur;Bhagalpur;Bhagalpur;Bhagalpur;;Bhagalpur;;;;;;;;;x
c_bhagalpur_adj;Bhagalpurian;;bhagalpurer;;;;;;;;;;;x
c_bhopal;Bhopal;Bhopal;Bhopal;;Bhopal;;;;;;;;;x
c_bhopal_adj;Bhopalian;;bhopaler;;;;;;;;;;;x
c_bialystok;Bialystok;Bialystok;Bialystok;;Bialystok;;;;;;;;;x
c_bialystok_adj;Bialystokian;;bialystoker;;;;;;;;;;;x
c_bida;Bida;Bida;Bida;;Bida;;;;;;;;;x
c_bida_adj;Bidan;;bider;;;;;;;;;;;x
c_bielsko;Bielsko;Bielsko;Bielsko;;Bielsko;;;;;;;;;x
c_bielsko_adj;Bielskian;;bielsker;;;;;;;;;;;x
c_bihac;Bihac;Bihac;Bihac;;Bihac;;;;;;;;;x
c_bihac_adj;Bihacian;;bihacer;;;;;;;;;;;x
c_bijapur;Bijapur;Bijapur;Bijapur;;Bijapur;;;;;;;;;x
c_bijapur_adj;Bijapurian;;bijapurer;;;;;;;;;;;x
c_bikaner;Bikaner;Bikaner;Bikaner;;Bikaner;;;;;;;;;x
c_bikaner_adj;Bikanerian;;bikanerer;;;;;;;;;;;x
c_bilaspur;Bilaspur;Bilaspur;Bilaspur;;Bilaspur;;;;;;;;;x
c_bilaspur_adj;Bilaspurian;;bilaspurer;;;;;;;;;;;x
c_bilbao;Bilbao;Bilbao;Bilbao;;Bilbao;;;;;;;;;x
c_bilbao_adj;Bilbian;;bilber;;;;;;;;;;;x
c_bilma;Bilma;Bilma;Bilma;;Bilma;;;;;;;;;x
c_bilma_adj;Bilman;;bilmer;;;;;;;;;;;x
c_bir_lehlu;Bir Lehlu;Bir Lehlu;Bir Lehlu;;Bir Lehlu;;;;;;;;;x
c_bir_lehlu_adj;Bir Lehlian;;Bir Lehler;;;;;;;;;;;x
c_bir_murghayn;Bir Murghayn;Bir Murghayn;Bir Murghayn;;Bir Murghayn;;;;;;;;;x
c_bir_murghayn_adj;Bir Murghaynian;;Bir Murghayner;;;;;;;;;;;x
c_birjand;Birjand;Birjand;Birjand;;Birjand;;;;;;;;;x
c_birjand_adj;Birjandian;;birjander;;;;;;;;;;;x
c_birmingham;Birmingham;Birmingham;Birmingham;;Birmingham;;;;;;;;;x
c_birmingham_adj;Birminghamian;;birminghamer;;;;;;;;;;;x
c_bishkek;Bishkek;Bishkek;Bishkek;;Bishkek;;;;;;;;;x
c_bishkek_adj;Bishkekian;;bishkeker;;;;;;;;;;;x
c_biskra;Biskra;Biskra;Biskra;;Biskra;;;;;;;;;x
c_biskra_adj;Biskran;;biskrer;;;;;;;;;;;x
c_bissau;Bissau;Bissau;Bissau;;Bissau;;;;;;;;;x
c_bissau_adj;Bissian;;bisser;;;;;;;;;;;x
c_bistrita;Bistrita;Bistrita;Bistrita;;Bistrita;;;;;;;;;x
c_bistrita_adj;Bistritan;;bistriter;;;;;;;;;;;x
c_bitlis;Bitlis;Bitlis;Bitlis;;Bitlis;;;;;;;;;x
c_bitlis_adj;Bitlisian;;bitliser;;;;;;;;;;;x
c_bitola;Bitola;Bitola;Bitola;;Bitola;;;;;;;;;x
c_bitola_adj;Bitolan;;bitoler;;;;;;;;;;;x
c_bizerte;Bizerte;Bizerte;Bizerte;;Bizerte;;;;;;;;;x
c_bizerte_adj;Bizertean;;bizerter;;;;;;;;;;;x
c_bjelovar;Bjelovar;Bjelovar;Bjelovar;;Bjelovar;;;;;;;;;x
c_bjelovar_adj;Bjelovarian;;bjelovarer;;;;;;;;;;;x
c_blekinge;Blekinge;Blekinge;Blekinge;;Blekinge;;;;;;;;;x
c_blekinge_adj;Blekingean;;blekinger;;;;;;;;;;;x
c_blois;Blois;Blois;Blois;;Blois;;;;;;;;;x
c_blois_adj;Bloisian;;bloiser;;;;;;;;;;;x
c_bo;Bo;Bo;Bo;;Bo;;;;;;;;;x
c_bo_adj;Bian;;ber;;;;;;;;;;;x
c_bobo_dioulasso;Bobo Dioulasso;Bobo Dioulasso;Bobo Dioulasso;;Bobo Dioulasso;;;;;;;;;x
c_bobo_dioulasso_adj;Bobo Dioulassian;;Bobo Dioulasser;;;;;;;;;;;x
c_bodo;Bodø;Bodø;Bodø;;Bodø;;;;;;;;;x
c_bodo_adj;Bodøian;;bodøer;;;;;;;;;;;x
c_boffa;Boffa;Boffa;Boffa;;Boffa;;;;;;;;;x
c_boffa_adj;Boffan;;boffer;;;;;;;;;;;x
c_bojnurd;Bojnurd;Bojnurd;Bojnurd;;Bojnurd;;;;;;;;;x
c_bojnurd_adj;Bojnurdian;;bojnurder;;;;;;;;;;;x
c_bologna;Bologna;Bologna;Bologna;;Bologna;;;;;;;;;x
c_bologna_adj;Bolognan;;bologner;;;;;;;;;;;x
c_bolu;Bolu;Bolu;Bolu;;Bolu;;;;;;;;;x
c_bolu_adj;Bolian;;boler;;;;;;;;;;;x
c_bombay;Bombay;Bombay;Bombay;;Bombay;;;;;;;;;x
c_bombay_adj;Bombaian;;bombaer;;;;;;;;;;;x
c_bondouku;Bondouku;Bondouku;Bondouku;;Bondouku;;;;;;;;;x
c_bondouku_adj;Bondoukian;;bondouker;;;;;;;;;;;x
c_bonga;Bonga;Bonga;Bonga;;Bonga;;;;;;;;;x
c_bonga_adj;Bongan;;bonger;;;;;;;;;;;x
c_bongor;Bongor;Bongor;Bongor;;Bongor;;;;;;;;;x
c_bongor_adj;Bongorian;;bongorer;;;;;;;;;;;x
c_bonny;Bonny;Bonny;Bonny;;Bonny;;;;;;;;;x
c_bonny_adj;Bonnian;;bonner;;;;;;;;;;;x
c_boosaaso;Boosaaso;Boosaaso;Boosaaso;;Boosaaso;;;;;;;;;x
c_boosaaso_adj;Boosaasian;;boosaaser;;;;;;;;;;;x
c_bopolu;Bopolu;Bopolu;Bopolu;;Bopolu;;;;;;;;;x
c_bopolu_adj;Bopolian;;bopoler;;;;;;;;;;;x
c_bor;Bor;Bor;Bor;;Bor;;;;;;;;;x
c_bor_adj;Borian;;borer;;;;;;;;;;;x
c_bor_2;Bor;Bor;Bor;;Bor;;;;;;;;;x
c_bor_2_adj;Borian;;borer;;;;;;;;;;;x
c_bordeaux;Bordeaux;Bordeaux;Bordeaux;;Bordeaux;;;;;;;;;x
c_bordeaux_adj;Bordeauxian;;bordeauxer;;;;;;;;;;;x
c_bornholm;Bornholm;Bornholm;Bornholm;;Bornholm;;;;;;;;;x
c_bornholm_adj;Bornholmian;;bornholmer;;;;;;;;;;;x
c_borodino;Borodino;Borodino;Borodino;;Borodino;;;;;;;;;x
c_borodino_adj;Borodinian;;borodiner;;;;;;;;;;;x
c_borovichi;Borovichi;Borovichi;Borovichi;;Borovichi;;;;;;;;;x
c_borovichi_adj;Borovichian;;borovicher;;;;;;;;;;;x
c_bossangoa;Bossangoa;Bossangoa;Bossangoa;;Bossangoa;;;;;;;;;x
c_bossangoa_adj;Bossangoan;;bossanger;;;;;;;;;;;x
c_botosani;Botosani;Botosani;Botosani;;Botosani;;;;;;;;;x
c_botosani_adj;Botosanian;;botosaner;;;;;;;;;;;x
c_bouake;Bouake;Bouake;Bouake;;Bouake;;;;;;;;;x
c_bouake_adj;Bouakean;;bouaker;;;;;;;;;;;x
c_bouar;Bouar;Bouar;Bouar;;Bouar;;;;;;;;;x
c_bouar_adj;Bouarian;;bouarer;;;;;;;;;;;x
c_bougouni;Bougouni;Bougouni;Bougouni;;Bougouni;;;;;;;;;x
c_bougouni_adj;Bougounian;;bougouner;;;;;;;;;;;x
c_bourges;Bourges;Bourges;Bourges;;Bourges;;;;;;;;;x
c_bourges_adj;Bourgesian;;bourgeser;;;;;;;;;;;x
c_braila;Braila;Braila;Braila;;Braila;;;;;;;;;x
c_braila_adj;Brailan;;brailer;;;;;;;;;;;x
c_brasso;Brasso;Brasso;Brasso;;Brasso;;;;;;;;;x
c_brasso_adj;Brassian;;brasser;;;;;;;;;;;x
c_bratislava;Bratislava;Bratislava;Bratislava;;Bratislava;;;;;;;;;x
c_bratislava_adj;Bratislavan;;bratislaver;;;;;;;;;;;x
c_braunschweig;Braunschweig;Braunschweig;Braunschweig;;Braunschweig;;;;;;;;;x
c_braunschweig_adj;Braunschweigian;;braunschweiger;;;;;;;;;;;x
c_breda;Breda;Breda;Breda;;Breda;;;;;;;;;x
c_breda_adj;Bredan;;breder;;;;;;;;;;;x
c_breisgau;Breisgau;Breisgau;Breisgau;;Breisgau;;;;;;;;;x
c_breisgau_adj;Breisgian;;breisger;;;;;;;;;;;x
c_bremen;Bremen;Bremen;Bremen;;Bremen;;;;;;;;;x
c_bremen_adj;Bremenian;;bremener;;;;;;;;;;;x
c_brescia;Brescia;Brescia;Brescia;;Brescia;;;;;;;;;x
c_brescia_adj;Brescian;;brescer;;;;;;;;;;;x
c_breslau;Breslau;Breslau;Breslau;;Breslau;;;;;;;;;x
c_breslau_adj;Breslian;;bresler;;;;;;;;;;;x
c_brest;Brest;Brest;Brest;;Brest;;;;;;;;;x
c_brest_adj;Brestian;;brester;;;;;;;;;;;x
c_brest_litovsk;Brest-Litovsk;Brest-Litovsk;Brest-Litovsk;;Brest-Litovsk;;;;;;;;;x
c_brest_litovsk_adj;Brest-Litovskian;;brest-litovsker;;;;;;;;;;;x
c_brighton;Brighton;Brighton;Brighton;;Brighton;;;;;;;;;x
c_brighton_adj;Brightonian;;brightoner;;;;;;;;;;;x
c_brindisi;Brindisi;Brindisi;Brindisi;;Brindisi;;;;;;;;;x
c_brindisi_adj;Brindisian;;brindiser;;;;;;;;;;;x
c_brno;Brno;Brno;Brno;;Brno;;;;;;;;;x
c_brno_adj;Brnian;;brner;;;;;;;;;;;x
c_bromberg;Bromberg;Bromberg;Bromberg;;Bromberg;;;;;;;;;x
c_bromberg_adj;Brombergian;;bromberger;;;;;;;;;;;x
c_brugge;Brugge;Brugge;Brugge;;Brugge;;;;;;;;;x
c_brugge_adj;Bruggean;;brugger;;;;;;;;;;;x
c_brussel;Brussel;Brussel;Brussel;;Brussel;;;;;;;;;x
c_brussel_adj;Brusselian;;brusseler;;;;;;;;;;;x
c_bryanka;Bryanka;Bryanka;Bryanka;;Bryanka;;;;;;;;;x
c_bryanka_adj;Bryankan;;bryanker;;;;;;;;;;;x
c_bryansk;Bryansk;Bryansk;Bryansk;;Bryansk;;;;;;;;;x
c_bryansk_adj;Bryanskian;;bryansker;;;;;;;;;;;x
c_bucuresti;Bucuresti;Bucuresti;Bucuresti;;Bucuresti;;;;;;;;;x
c_bucuresti_adj;Bucurestian;;bucurester;;;;;;;;;;;x
c_budapest;Budapest;Budapest;Budapest;;Budapest;;;;;;;;;x
c_budapest_adj;Budapestian;;budapester;;;;;;;;;;;x
c_budjak;Budjak;Budjak;Budjak;;Budjak;;;;;;;;;x
c_budjak_adj;Budjakian;;budjaker;;;;;;;;;;;x
c_buea;Buea;Buea;Buea;;Buea;;;;;;;;;x
c_buea_adj;Buean;;ber;;;;;;;;;;;x
c_bukhara;Bukhara;Bukhara;Bukhara;;Bukhara;;;;;;;;;x
c_bukhara_adj;Bukharan;;bukharer;;;;;;;;;;;x
c_burdur;Burdur;Burdur;Burdur;;Burdur;;;;;;;;;x
c_burdur_adj;Burdurian;;burdurer;;;;;;;;;;;x
c_burgas;Burgas;Burgas;Burgas;;Burgas;;;;;;;;;x
c_burgas_adj;Burgasian;;burgaser;;;;;;;;;;;x
c_burgenland;Burgenland;Burgenland;Burgenland;;Burgenland;;;;;;;;;x
c_burgenland_adj;Burgenlandian;;burgenlander;;;;;;;;;;;x
c_burgos;Burgos;Burgos;Burgos;;Burgos;;;;;;;;;x
c_burgos_adj;Burgosian;;burgoser;;;;;;;;;;;x
c_bursa;Bursa;Bursa;Bursa;;Bursa;;;;;;;;;x
c_bursa_adj;Bursan;;burser;;;;;;;;;;;x
c_bushire;Bushire;Bushire;Bushire;;Bushire;;;;;;;;;x
c_bushire_adj;Bushirean;;bushirer;;;;;;;;;;;x
c_bussa;Bussa;Bussa;Bussa;;Bussa;;;;;;;;;x
c_bussa_adj;Bussan;;busser;;;;;;;;;;;x
c_busuluk;Busuluk;Busuluk;Busuluk;;Busuluk;;;;;;;;;x
c_busuluk_adj;Busulukian;;busuluker;;;;;;;;;;;x
c_caceres;Caceres;Caceres;Caceres;;Caceres;;;;;;;;;x
c_caceres_adj;Caceresian;;cacereser;;;;;;;;;;;x
c_cadiz;Cadiz;Cadiz;Cadiz;;Cadiz;;;;;;;;;x
c_cadiz_adj;Cadizian;;cadizer;;;;;;;;;;;x
c_caen;Caen;Caen;Caen;;Caen;;;;;;;;;x
c_caen_adj;Caenian;;caener;;;;;;;;;;;x
c_cagliari;Cagliari;Cagliari;Cagliari;;Cagliari;;;;;;;;;x
c_cagliari_adj;Cagliarian;;cagliarer;;;;;;;;;;;x
c_cahors;Cahors;Cahors;Cahors;;Cahors;;;;;;;;;x
c_cahors_adj;Cahorsian;;cahorser;;;;;;;;;;;x
c_cairo;Cairo;Cairo;Cairo;;Cairo;;;;;;;;;x
c_cairo_adj;Cairian;;cairer;;;;;;;;;;;x
c_calabar;Calabar;Calabar;Calabar;;Calabar;;;;;;;;;x
c_calabar_adj;Calabarian;;calabarer;;;;;;;;;;;x
c_calarasi;Calarasi;Calarasi;Calarasi;;Calarasi;;;;;;;;;x
c_calarasi_adj;Calarasian;;calaraser;;;;;;;;;;;x
c_calcutta;Calcutta;Calcutta;Calcutta;;Calcutta;;;;;;;;;x
c_calcutta_adj;Calcuttan;;calcutter;;;;;;;;;;;x
c_calicut;Calicut;Calicut;Calicut;;Calicut;;;;;;;;;x
c_calicut_adj;Calicutian;;calicuter;;;;;;;;;;;x
c_cambrai;Cambrai;Cambrai;Cambrai;;Cambrai;;;;;;;;;x
c_cambrai_adj;Cambrian;;cambrer;;;;;;;;;;;x
c_cambridgeshire;Cambridgeshire;Cambridgeshire;Cambridgeshire;;Cambridgeshire;;;;;;;;;x
c_cambridgeshire_adj;Cambridgeshirean;;cambridgeshirer;;;;;;;;;;;x
c_canakkale;Canakkale;Canakkale;Canakkale;;Canakkale;;;;;;;;;x
c_canakkale_adj;Canakkalean;;canakkaler;;;;;;;;;;;x
c_canarias;Canarias;Canarias;Canarias;;Canarias;;;;;;;;;x
c_canarias_adj;Canariasian;;canariaser;;;;;;;;;;;x
c_cantabria;Cantabria;Cantabria;Cantabria;;Cantabria;;;;;;;;;x
c_cantabria_adj;Cantabrian;;cantabrer;;;;;;;;;;;x
c_canterbury;Canterbury;Canterbury;Canterbury;;Canterbury;;;;;;;;;x
c_canterbury_adj;Canterburian;;canterburer;;;;;;;;;;;x
c_cape_coast;Cape Coast;Cape Coast;Cape Coast;;Cape Coast;;;;;;;;;x
c_cape_coast_adj;Cape Coastian;;Cape Coaster;;;;;;;;;;;x
c_cape_verde;Cape Verde;Cape Verde;Cape Verde;;Cape Verde;;;;;;;;;x
c_cape_verde_adj;Cape Verdean;;Cape Verder;;;;;;;;;;;x
c_carcassone;Carcassone;Carcassone;Carcassone;;Carcassone;;;;;;;;;x
c_carcassone_adj;Carcassonean;;carcassoner;;;;;;;;;;;x
c_cardiff;Cardiff;Cardiff;Cardiff;;Cardiff;;;;;;;;;x
c_cardiff_adj;Cardiffian;;cardiffer;;;;;;;;;;;x
c_cardigan;Cardigan;Cardigan;Cardigan;;Cardigan;;;;;;;;;x
c_cardigan_adj;Cardiganian;;cardiganer;;;;;;;;;;;x
c_cartagena;Cartagena;Cartagena;Cartagena;;Cartagena;;;;;;;;;x
c_cartagena_adj;Cartagenan;;cartagener;;;;;;;;;;;x
c_casablanca;Casablanca;Casablanca;Casablanca;;Casablanca;;;;;;;;;x
c_casablanca_adj;Casablancan;;casablancer;;;;;;;;;;;x
c_castellon;Castellon;Castellon;Castellon;;Castellon;;;;;;;;;x
c_castellon_adj;Castellonian;;castelloner;;;;;;;;;;;x
c_catania;Catania;Catania;Catania;;Catania;;;;;;;;;x
c_catania_adj;Catanian;;cataner;;;;;;;;;;;x
c_catanzaro;Catanzaro;Catanzaro;Catanzaro;;Catanzaro;;;;;;;;;x
c_catanzaro_adj;Catanzarian;;catanzarer;;;;;;;;;;;x
c_cawnpore;Cawnpore;Cawnpore;Cawnpore;;Cawnpore;;;;;;;;;x
c_cawnpore_adj;Cawnporean;;cawnporer;;;;;;;;;;;x
c_ceske_budejovice;Ceské Budejovice;Ceské Budejovice;Ceské Budejovice;;Ceské Budejovice;;;;;;;;;x
c_ceske_budejovice_adj;Ceské Budejovicean;;Ceské Budejovicer;;;;;;;;;;;x
c_cetinje;Cetinje;Cetinje;Cetinje;;Cetinje;;;;;;;;;x
c_cetinje_adj;Cetinjean;;cetinjer;;;;;;;;;;;x
c_chabahar;Chabahar;Chabahar;Chabahar;;Chabahar;;;;;;;;;x
c_chabahar_adj;Chabaharian;;chabaharer;;;;;;;;;;;x
c_chalkida;Chalkida;Chalkida;Chalkida;;Chalkida;;;;;;;;;x
c_chalkida_adj;Chalkidan;;chalkider;;;;;;;;;;;x
c_chalons;Chalons;Chalons;Chalons;;Chalons;;;;;;;;;x
c_chalons_adj;Chalonsian;;chalonser;;;;;;;;;;;x
c_chambery;Chambéry;Chambéry;Chambéry;;Chambéry;;;;;;;;;x
c_chambery_adj;Chambérian;;chambérer;;;;;;;;;;;x
c_chania;Chaniá;Chaniá;Chaniá;;Chaniá;;;;;;;;;x
c_chania_adj;Chaniáian;;chaniáer;;;;;;;;;;;x
c_channel_islands;Channel Islands;Channel Islands;Channel Islands;;Channel Islands;;;;;;;;;x
c_channel_islands_adj;Channel Islandsian;;Channel Islandser;;;;;;;;;;;x
c_charleroi;Charleroi;Charleroi;Charleroi;;Charleroi;;;;;;;;;x
c_charleroi_adj;Charlerian;;charlerer;;;;;;;;;;;x
c_charleville;Charleville;Charleville;Charleville;;Charleville;;;;;;;;;x
c_charleville_adj;Charlevillean;;charleviller;;;;;;;;;;;x
c_chartres;Chartres;Chartres;Chartres;;Chartres;;;;;;;;;x
c_chartres_adj;Chartresian;;chartreser;;;;;;;;;;;x
c_chateauroux;Chateauroux;Chateauroux;Chateauroux;;Chateauroux;;;;;;;;;x
c_chateauroux_adj;Chateaurouxian;;chateaurouxer;;;;;;;;;;;x
c_chaumont;Chaumont;Chaumont;Chaumont;;Chaumont;;;;;;;;;x
c_chaumont_adj;Chaumontian;;chaumonter;;;;;;;;;;;x
c_chechnya;Chechnya;Chechnya;Chechnya;;Chechnya;;;;;;;;;x
c_chechnya_adj;Chechnyan;;chechner;;;;;;;;;;;x
c_chelyabinsk;Chelyabinsk;Chelyabinsk;Chelyabinsk;;Chelyabinsk;;;;;;;;;x
c_chelyabinsk_adj;Chelyabinskian;;chelyabinsker;;;;;;;;;;;x
c_chemnitz;Chemnitz;Chemnitz;Chemnitz;;Chemnitz;;;;;;;;;x
c_chemnitz_adj;Chemnitzian;;chemnitzer;;;;;;;;;;;x
c_chenachene;Chenachène;Chenachène;Chenachène;;Chenachène;;;;;;;;;x
c_chenachene_adj;Chenachènean;;chenachèner;;;;;;;;;;;x
c_cherkassy;Cherkassy;Cherkassy;Cherkassy;;Cherkassy;;;;;;;;;x
c_cherkassy_adj;Cherkassian;;cherkasser;;;;;;;;;;;x
c_chernigov;Chernigov;Chernigov;Chernigov;;Chernigov;;;;;;;;;x
c_chernigov_adj;Chernigovian;;chernigover;;;;;;;;;;;x
c_cherson;Cherson;Cherson;Cherson;;Cherson;;;;;;;;;x
c_cherson_adj;Chersonian;;chersoner;;;;;;;;;;;x
c_chester;Chester;Chester;Chester;;Chester;;;;;;;;;x
c_chester_adj;Chesterian;;chesterer;;;;;;;;;;;x
c_chhatarpur;Chhatarpur;Chhatarpur;Chhatarpur;;Chhatarpur;;;;;;;;;x
c_chhatarpur_adj;Chhatarpurian;;chhatarpurer;;;;;;;;;;;x
c_chios;Chios;Chios;Chios;;Chios;;;;;;;;;x
c_chios_adj;Chiosian;;chioser;;;;;;;;;;;x
c_chirskaya;Chirskaya;Chirskaya;Chirskaya;;Chirskaya;;;;;;;;;x
c_chirskaya_adj;Chirskayan;;chirskaer;;;;;;;;;;;x
c_chisinau;Chisinau;Chisinau;Chisinau;;Chisinau;;;;;;;;;x
c_chisinau_adj;Chisinian;;chisiner;;;;;;;;;;;x
c_chitaldroog;Chitaldroog;Chitaldroog;Chitaldroog;;Chitaldroog;;;;;;;;;x
c_chitaldroog_adj;Chitaldroogian;;chitaldrooger;;;;;;;;;;;x
c_chitral;Chitral;Chitral;Chitral;;Chitral;;;;;;;;;x
c_chitral_adj;Chitralian;;chitraler;;;;;;;;;;;x
c_chittagong;Chittagong;Chittagong;Chittagong;;Chittagong;;;;;;;;;x
c_chittagong_adj;Chittagongian;;chittagonger;;;;;;;;;;;x
c_cistay;Çistay;Çistay;Çistay;;Çistay;;;;;;;;;x
c_cistay_adj;Çistaian;;çistaer;;;;;;;;;;;x
c_ciudad_real;Ciudad Real;Ciudad Real;Ciudad Real;;Ciudad Real;;;;;;;;;x
c_ciudad_real_adj;Ciudad Realian;;Ciudad Realer;;;;;;;;;;;x
c_clermont_ferrand;Clermont-Ferrand;Clermont-Ferrand;Clermont-Ferrand;;Clermont-Ferrand;;;;;;;;;x
c_clermont_ferrand_adj;Clermont-Ferrandian;;clermont-ferrander;;;;;;;;;;;x
c_cloppenburg;Cloppenburg;Cloppenburg;Cloppenburg;;Cloppenburg;;;;;;;;;x
c_cloppenburg_adj;Cloppenburgian;;cloppenburger;;;;;;;;;;;x
c_cluj;Cluj;Cluj;Cluj;;Cluj;;;;;;;;;x
c_cluj_adj;Clujian;;clujer;;;;;;;;;;;x
c_cochin;Cochin;Cochin;Cochin;;Cochin;;;;;;;;;x
c_cochin_adj;Cochinian;;cochiner;;;;;;;;;;;x
c_coimbatore;Coimbatore;Coimbatore;Coimbatore;;Coimbatore;;;;;;;;;x
c_coimbatore_adj;Coimbatorean;;coimbatorer;;;;;;;;;;;x
c_colmar;Colmar;Colmar;Colmar;;Colmar;;;;;;;;;x
c_colmar_adj;Colmarian;;colmarer;;;;;;;;;;;x
c_colombo;Colombo;Colombo;Colombo;;Colombo;;;;;;;;;x
c_colombo_adj;Colombian;;colomber;;;;;;;;;;;x
c_constanta;Constanta;Constanta;Constanta;;Constanta;;;;;;;;;x
c_constanta_adj;Constantan;;constanter;;;;;;;;;;;x
c_constantine;Constantine;Constantine;Constantine;;Constantine;;;;;;;;;x
c_constantine_adj;Constantinean;;constantiner;;;;;;;;;;;x
c_constantinople;Constantinople;Constantinople;Constantinople;;Constantinople;;;;;;;;;x
c_constantinople_adj;Constantinoplean;;constantinopler;;;;;;;;;;;x
c_cordoba;Cordoba;Cordoba;Cordoba;;Cordoba;;;;;;;;;x
c_cordoba_adj;Cordoban;;cordober;;;;;;;;;;;x
c_corfu;Corfu;Corfu;Corfu;;Corfu;;;;;;;;;x
c_corfu_adj;Corfian;;corfer;;;;;;;;;;;x
c_cork;Cork;Cork;Cork;;Cork;;;;;;;;;x
c_cork_adj;Corkian;;corker;;;;;;;;;;;x
c_cornwall;Cornwall;Cornwall;Cornwall;;Cornwall;;;;;;;;;x
c_cornwall_adj;Cornwallian;;cornwaller;;;;;;;;;;;x
c_corsica;Corsica;Corsica;Corsica;;Corsica;;;;;;;;;x
c_corsica_adj;Corsican;;corsicer;;;;;;;;;;;x
c_cotonou;Cotonou;Cotonou;Cotonou;;Cotonou;;;;;;;;;x
c_cotonou_adj;Cotonian;;cotoner;;;;;;;;;;;x
c_coventry;Coventry;Coventry;Coventry;;Coventry;;;;;;;;;x
c_coventry_adj;Coventrian;;coventrer;;;;;;;;;;;x
c_craiova;Craiova;Craiova;Craiova;;Craiova;;;;;;;;;x
c_craiova_adj;Craiovan;;craiover;;;;;;;;;;;x
c_cuenca;Cuenca;Cuenca;Cuenca;;Cuenca;;;;;;;;;x
c_cuenca_adj;Cuencan;;cuencer;;;;;;;;;;;x
c_cumberland;Cumberland;Cumberland;Cumberland;;Cumberland;;;;;;;;;x
c_cumberland_adj;Cumberlandian;;cumberlander;;;;;;;;;;;x
c_cuttack;Cuttack;Cuttack;Cuttack;;Cuttack;;;;;;;;;x
c_cuttack_adj;Cuttackian;;cuttacker;;;;;;;;;;;x
c_czernowitz;Czernowitz;Czernowitz;Czernowitz;;Czernowitz;;;;;;;;;x
c_czernowitz_adj;Czernowitzian;;czernowitzer;;;;;;;;;;;x
